date,pm25,pm10,o3,no2,so2,co,aqi
4/16/2021,70,0,7,6,3,0,70
4/17/2021,76,0,3,6,4,0,76
4/18/2021,114,0,6,6,4,0,114
4/19/2021,83,0,8,6,4,0,83
4/20/2021,70,0,9,6,3,0,70
4/21/2021,73,0,10,6,0,0,73
4/22/2021,71,0,9,6,0,0,71
4/23/2021,70,0,9,6,4,0,70
4/24/2021,85,0,10,6,4,0,85
4/25/2021,72,0,9,6,4,0,72
4/26/2021,78,0,3,7,5,0,78
4/27/2021,103,0,6,6,4,0,103
4/28/2021,97,0,15,7,4,0,97
4/29/2021,77,0,0,0,0,0,77
4/30/2021,113,0,0,0,0,0,113
5/1/2021,103,0,0,0,0,0,103
5/2/2021,77,0,0,0,0,0,77
5/3/2021,67,0,7,6,3,0,67
5/4/2021,74,0,9,6,4,0,74
5/5/2021,62,0,9,6,4,0,62
5/6/2021,96,0,8,6,4,0,96
5/7/2021,88,0,8,6,4,0,88
5/8/2021,83,0,9,6,4,0,83
5/9/2021,73,0,9,6,0,0,73
5/10/2021,85,0,13,6,3,0,85
5/11/2021,89,0,9,6,4,0,89
5/12/2021,84,0,10,6,4,0,84
5/13/2021,82,0,9,6,4,0,82
5/14/2021,70,0,10,6,4,0,70
5/15/2021,72,0,12,6,4,0,72
5/16/2021,83,0,12,6,4,0,83
5/17/2021,63,0,12,6,4,0,63
5/18/2021,54,0,9,6,4,0,54
5/19/2021,73,0,11,6,4,0,73
5/20/2021,81,0,11,6,4,0,81
5/21/2021,82,0,13,6,4,0,82
5/22/2021,79,0,16,6,4,0,79
5/23/2021,68,0,13,7,5,0,68
5/24/2021,54,0,6,6,4,0,54
5/25/2021,64,0,9,6,4,0,64
5/26/2021,95,0,10,6,4,0,95
5/27/2021,60,0,9,6,4,0,60
5/28/2021,74,0,9,6,0,0,74
5/29/2021,98,0,12,6,4,0,98
5/30/2021,90,0,11,6,4,0,90
5/31/2021,99,0,9,6,4,0,99
6/1/2021,88,0,13,6,4,0,88
6/2/2021,104,0,12,6,4,0,104
6/3/2021,118,0,8,6,5,0,118
6/4/2021,78,0,13,7,5,0,78
6/5/2021,131,0,10,7,4,0,131
6/6/2021,178,0,9,7,5,0,178
6/7/2021,111,0,9,7,4,0,111
6/8/2021,85,0,9,7,4,0,85
6/9/2021,84,0,9,7,5,0,84
6/10/2021,73,0,9,8,4,0,73
6/11/2021,66,0,8,6,5,0,66
6/12/2021,72,0,8,6,4,0,72
6/13/2021,39,0,9,6,5,0,39
6/14/2021,62,0,9,7,5,0,62
6/15/2021,62,0,9,6,4,0,62
6/16/2021,63,0,11,6,3,0,63
6/17/2021,66,0,12,6,3,0,66
6/18/2021,62,0,10,6,3,0,62
6/19/2021,59,0,8,6,0,0,59
6/20/2021,61,0,10,6,0,0,61
6/21/2021,80,0,11,6,3,0,80
6/22/2021,124,0,9,6,3,0,124
6/23/2021,69,0,9,6,3,0,69
6/24/2021,85,0,8,5,4,0,85
6/25/2021,85,0,9,5,3,0,85
6/26/2021,43,0,9,5,3,0,43
6/27/2021,57,0,8,0,3,0,57
6/28/2021,54,0,7,0,0,0,54
6/29/2021,63,0,8,5,4,0,63
6/30/2021,58,0,8,5,3,0,58
7/1/2021,58,0,7,5,0,0,58
7/2/2021,57,0,9,4,4,0,57
7/3/2021,81,0,9,4,4,0,81
7/4/2021,76,0,8,5,3,0,76
7/5/2021,62,0,10,5,4,0,62
7/6/2021,61,0,8,0,4,0,61
7/7/2021,83,0,8,0,3,0,83
7/8/2021,60,0,6,0,0,0,60
7/9/2021,56,0,7,0,4,0,56
7/10/2021,62,0,7,0,0,0,62
7/11/2021,58,0,7,8,5,0,58
7/12/2021,60,0,7,7,4,0,60
7/13/2021,61,0,7,7,4,0,61
7/14/2021,58,0,7,7,4,0,58
7/15/2021,54,0,7,9,4,0,54
7/16/2021,72,0,6,9,4,0,72
7/17/2021,70,0,7,9,4,0,70
7/18/2021,64,0,6,11,4,0,64
7/19/2021,106,0,10,9,4,0,106
7/20/2021,112,0,9,7,4,0,112
7/21/2021,66,0,8,10,4,0,66
7/22/2021,96,0,7,7,4,0,96
7/23/2021,61,0,7,5,4,0,61
7/24/2021,73,0,11,6,4,0,73
7/25/2021,82,0,15,5,4,0,82
7/26/2021,74,0,11,5,4,0,74
7/27/2021,57,0,11,6,4,0,57
7/28/2021,79,0,11,6,4,0,79
7/29/2021,109,0,12,6,4,0,109
7/30/2021,102,0,12,7,4,0,102
7/31/2021,96,0,8,4,4,0,96
8/1/2021,36,0,11,8,4,0,36
8/2/2021,71,0,15,9,4,0,71
8/3/2021,92,0,14,5,4,0,92
8/4/2021,113,0,13,6,4,0,113
8/5/2021,106,0,10,6,4,0,106
8/6/2021,105,0,11,5,5,0,105
8/7/2021,66,0,9,6,4,0,66
8/8/2021,110,0,9,7,4,0,110
8/9/2021,151,0,8,7,4,0,151
8/10/2021,56,0,8,5,4,0,56
8/11/2021,48,0,8,6,4,0,48
8/12/2021,63,0,7,6,4,0,63
8/13/2021,72,0,9,5,4,0,72
8/14/2021,61,0,8,6,4,0,61
8/15/2021,79,0,8,6,4,0,79
8/16/2021,64,0,9,5,4,0,64
8/17/2021,69,0,8,6,4,0,69
8/18/2021,55,0,8,6,4,0,55
8/19/2021,54,0,9,5,4,0,54
8/20/2021,65,0,10,4,0,0,65
8/21/2021,65,0,9,3,0,0,65
8/22/2021,72,0,9,6,5,0,72
8/23/2021,84,0,8,6,5,0,84
8/24/2021,89,0,7,4,4,0,89
8/25/2021,66,0,7,6,4,0,66
8/26/2021,64,0,8,6,4,0,64
8/27/2021,55,0,10,5,4,0,55
8/28/2021,57,0,12,5,5,0,57
8/29/2021,80,0,9,4,4,0,80
8/30/2021,93,0,10,6,5,0,93
8/31/2021,74,0,14,6,5,0,74
9/1/2021,83,0,11,4,4,0,83
9/2/2021,69,0,10,5,5,0,69
9/3/2021,92,0,11,5,4,0,92
9/4/2021,73,0,8,4,4,0,73
9/5/2021,47,0,14,6,4,0,47
9/6/2021,78,0,7,6,4,0,78
9/7/2021,95,0,8,5,4,0,95
9/8/2021,67,0,10,6,4,0,67
9/9/2021,45,0,14,6,4,0,45
9/10/2021,94,0,23,6,4,0,94
9/11/2021,93,0,42,6,5,0,93
9/12/2021,145,0,14,6,4,0,145
9/13/2021,128,0,8,6,4,0,128
9/14/2021,82,0,7,7,4,0,82
9/15/2021,68,0,7,8,4,0,68
9/16/2021,64,0,7,6,4,0,64
9/17/2021,47,0,7,6,5,0,47
9/18/2021,58,0,7,4,4,0,58
9/19/2021,70,0,13,6,5,0,70
9/20/2021,97,0,11,9,5,0,97
9/21/2021,115,0,7,9,6,0,115
9/22/2021,92,0,10,9,5,0,92
9/23/2021,90,0,7,6,4,0,90
9/24/2021,79,0,7,6,4,0,79
9/25/2021,62,0,8,6,4,0,62
9/26/2021,72,0,13,8,4,0,72
9/27/2021,73,0,15,8,4,0,73
9/28/2021,112,0,22,9,5,0,112
9/29/2021,124,0,19,9,5,0,124
9/30/2021,101,0,8,9,5,0,101
10/1/2021,94,0,7,7,5,0,94
10/2/2021,80,0,12,8,5,0,80
10/3/2021,109,0,12,9,5,0,109
10/4/2021,88,0,10,9,5,0,88
10/5/2021,94,0,14,9,5,0,94
10/6/2021,117,0,17,9,5,0,117
10/7/2021,138,0,16,7,5,0,138
10/8/2021,123,0,9,5,5,0,123
10/9/2021,90,0,8,2,4,0,90
10/10/2021,45,0,7,4,4,0,45
10/11/2021,42,0,12,4,5,0,42
10/12/2021,62,0,4,5,5,0,62
10/13/2021,63,0,5,3,4,0,63
10/14/2021,40,0,4,4,4,0,40
10/15/2021,34,0,7,4,4,0,34
10/16/2021,35,0,6,4,0,0,35
10/17/2021,45,0,3,5,0,0,45
10/18/2021,43,0,4,11,4,0,43
10/19/2021,86,0,8,12,5,0,86
10/20/2021,110,0,6,6,5,0,110
10/21/2021,67,0,9,5,5,0,67
10/22/2021,53,0,14,9,5,0,53
10/23/2021,98,0,17,8,5,0,98
10/24/2021,116,0,22,14,5,0,116
10/25/2021,143,0,26,17,7,0,143
10/26/2021,99,0,26,15,5,0,99
10/27/2021,15,0,8,12,5,0,15
10/28/2021,0,0,8,7,0,0,8
10/29/2021,61,0,7,4,0,0,61
10/30/2021,35,0,5,5,5,0,35
10/31/2021,83,0,3,6,5,0,83
11/1/2021,44,0,3,6,5,0,44
11/2/2021,71,0,4,13,5,0,71
11/3/2021,95,0,5,10,5,0,95
11/4/2021,76,0,5,8,5,0,76
11/5/2021,77,0,2,8,5,0,77
11/6/2021,76,0,3,8,5,0,76
11/7/2021,83,0,5,5,5,0,83
11/8/2021,54,0,7,10,5,0,54
11/9/2021,87,0,8,10,5,0,87
11/10/2021,93,0,9,13,5,0,93
11/11/2021,134,0,9,10,6,0,134
11/12/2021,132,0,10,8,5,0,132
11/13/2021,110,0,10,11,6,0,110
11/14/2021,150,0,6,18,7,0,150
11/15/2021,165,0,3,15,6,0,165
11/16/2021,171,0,3,8,5,0,171
11/17/2021,121,0,6,5,5,0,121
11/18/2021,65,0,3,18,6,0,65
11/19/2021,158,0,3,9,5,0,158
11/20/2021,100,0,3,7,5,0,100
11/21/2021,79,0,5,6,5,0,79
11/22/2021,55,0,5,6,5,0,55
11/23/2021,65,0,6,7,5,0,65
11/24/2021,83,0,4,12,5,0,83
11/25/2021,111,0,6,12,6,0,111
11/26/2021,142,0,11,10,6,0,142
11/27/2021,146,0,3,10,6,0,146
11/28/2021,154,0,10,24,6,0,154
11/29/2021,164,0,9,11,8,0,164
11/30/2021,130,0,10,11,6,0,130
12/1/2021,122,0,11,15,7,0,122
12/2/2021,151,0,10,18,6,0,151
12/3/2021,154,0,10,22,6,0,154
12/4/2021,166,0,12,17,6,0,166
12/5/2021,171,0,11,18,6,0,171
12/6/2021,174,0,9,19,8,0,174
12/7/2021,176,0,8,21,8,0,176
12/8/2021,184,0,6,14,6,0,184
12/9/2021,173,0,8,15,6,0,173
12/10/2021,169,0,6,17,5,0,169
12/11/2021,154,0,9,11,6,0,154
12/12/2021,153,0,5,9,6,0,153
12/13/2021,90,0,15,15,6,0,90
12/14/2021,162,0,5,20,7,0,162
12/15/2021,196,0,6,19,5,0,196
12/16/2021,170,0,6,11,6,0,170
12/17/2021,154,0,7,8,6,0,154
12/18/2021,108,0,5,11,6,0,108
12/19/2021,135,0,6,12,7,0,135
12/20/2021,158,0,6,14,5,0,158
12/21/2021,142,0,6,18,6,0,142
12/22/2021,181,0,5,18,7,0,181
12/23/2021,161,0,5,17,7,0,161
12/24/2021,175,0,4,17,6,0,175
12/25/2021,181,0,4,11,7,0,181
12/26/2021,152,0,1,5,5,0,152
12/27/2021,63,0,4,7,5,0,63
12/28/2021,99,0,2,7,6,0,99
12/29/2021,111,0,4,6,5,0,111
12/30/2021,84,0,2,8,5,0,84
12/31/2021,103,0,2,6,6,0,103
1/1/2022,147,0,5,11,6,0,147
1/2/2022,107,0,3,15,6,0,107
1/3/2022,178,0,5,18,6,0,178
1/4/2022,194,0,3,15,6,0,194
1/5/2022,124,0,2,12,6,0,124
1/6/2022,97,0,4,14,6,0,97
1/7/2022,112,0,4,13,7,0,112
1/8/2022,131,0,2,6,5,0,131
1/9/2022,104,0,1,5,5,0,104
1/10/2022,98,0,4,10,6,0,98
1/11/2022,102,0,1,17,8,0,102
1/12/2022,129,0,2,10,6,0,129
1/13/2022,136,0,1,16,8,0,136
1/14/2022,174,0,2,14,6,0,174
1/15/2022,176,0,2,12,5,0,176
1/16/2022,149,0,2,5,5,0,149
1/17/2022,63,0,7,11,6,0,63
1/18/2022,115,0,6,13,7,0,115
1/19/2022,125,0,2,16,6,0,125
1/20/2022,136,0,1,15,7,0,136
1/21/2022,156,0,1,13,6,0,156
1/22/2022,153,0,2,12,6,0,153
1/23/2022,150,0,2,12,5,0,150
1/24/2022,96,0,2,9,5,0,96
1/25/2022,86,0,2,10,5,0,86
1/26/2022,89,0,3,9,5,0,89
1/27/2022,77,0,4,9,5,0,77
1/28/2022,78,0,3,6,5,0,78
1/29/2022,78,0,3,5,5,0,78
1/30/2022,72,0,4,3,5,0,72
1/31/2022,54,0,4,2,0,0,54
2/1/2022,66,0,3,2,0,0,66
2/2/2022,49,0,5,3,0,0,49
2/3/2022,62,0,6,4,5,0,62
2/4/2022,91,0,6,7,5,0,91
2/5/2022,117,0,4,8,5,0,117
2/6/2022,133,0,3,8,6,0,133
2/7/2022,122,0,2,8,5,0,122
2/8/2022,80,0,1,5,5,0,80
2/9/2022,47,0,1,7,5,0,47
2/10/2022,91,0,1,10,6,0,91
2/11/2022,111,0,1,6,6,0,111
2/12/2022,72,0,2,4,5,0,72
2/13/2022,43,0,4,10,6,0,43
2/14/2022,94,0,2,11,7,0,94
2/15/2022,118,0,1,11,6,0,118
2/16/2022,133,0,1,17,6,0,133
2/17/2022,134,0,0,12,0,0,134
2/18/2022,69,0,4,5,5,0,69
2/19/2022,39,0,5,4,0,0,39
2/20/2022,30,0,5,5,5,0,30
2/21/2022,43,0,4,4,5,0,43
2/22/2022,46,0,6,7,6,0,46
2/23/2022,82,0,7,10,6,0,82
2/24/2022,96,0,6,16,7,0,96
2/25/2022,143,0,7,17,7,0,143
2/26/2022,162,0,9,15,6,0,162
2/27/2022,187,0,6,16,7,0,187
2/28/2022,165,0,5,16,6,0,165
3/1/2022,155,0,6,15,6,0,155
3/2/2022,152,0,3,13,7,0,152
3/3/2022,133,0,2,11,6,0,133
3/4/2022,94,0,2,11,6,0,94
3/5/2022,83,0,2,10,6,0,83
3/6/2022,75,0,5,14,6,0,75
3/7/2022,107,0,7,15,6,0,107
3/8/2022,123,0,6,15,6,0,123
3/9/2022,96,0,2,14,6,0,96
3/10/2022,85,0,2,14,6,0,85
3/11/2022,76,0,3,9,6,0,76
3/12/2022,81,0,2,10,0,0,81
3/13/2022,76,0,2,12,6,0,76
3/14/2022,79,0,4,16,6,0,79
3/15/2022,141,0,2,11,6,0,141
3/16/2022,98,0,3,10,6,0,98
3/17/2022,86,0,3,13,6,0,86
3/18/2022,110,0,2,9,6,0,110
3/19/2022,90,0,2,7,0,0,90
3/20/2022,85,0,3,9,6,0,85
3/21/2022,93,0,4,11,6,0,93
3/22/2022,105,0,3,6,6,0,105
3/23/2022,0,0,2,10,6,0,10
3/24/2022,0,0,2,12,6,0,12
3/25/2022,0,0,7,12,6,0,12
3/26/2022,0,0,3,9,6,0,9
3/27/2022,86,0,2,12,6,0,86
3/28/2022,75,0,1,17,8,0,75
3/29/2022,0,0,2,13,6,0,13
3/30/2022,0,0,4,13,6,0,13
3/31/2022,0,0,7,5,6,0,7
4/1/2022,0,0,9,6,6,0,9
4/2/2022,0,0,9,8,6,0,9
4/3/2022,0,0,9,8,6,0,9
4/4/2022,0,0,8,14,8,0,14
4/5/2022,0,0,10,16,8,0,16
4/6/2022,0,0,14,17,7,0,17
4/7/2022,0,0,11,14,8,0,14
4/8/2022,0,0,14,18,9,0,18
4/9/2022,0,0,8,13,7,0,13
4/10/2022,0,0,5,11,6,0,11
4/11/2022,0,0,2,13,6,0,13
4/12/2022,0,0,2,9,6,0,9
4/13/2022,0,0,6,12,7,0,12
4/14/2022,0,0,3,11,6,0,11
4/15/2022,0,0,3,9,6,0,9
4/16/2022,0,0,2,10,6,0,10
4/17/2022,0,0,1,5,6,0,6
4/18/2022,0,0,2,7,6,0,7
4/19/2022,0,0,7,9,7,0,9
4/20/2022,0,0,7,13,8,0,13
4/21/2022,0,0,6,12,8,0,12
4/22/2022,0,0,3,7,7,0,7
4/23/2022,0,0,3,7,7,0,7
4/24/2022,0,0,3,5,7,0,7
4/25/2022,0,0,3,8,7,0,8
4/26/2022,0,0,2,9,7,0,9
4/27/2022,0,0,2,7,7,0,7
4/28/2022,0,0,2,5,7,0,7
4/29/2022,0,0,2,6,7,0,7
4/30/2022,0,0,2,6,7,0,7
5/1/2022,0,0,2,4,6,0,6
5/2/2022,0,0,3,6,7,0,7
5/3/2022,0,0,3,9,6,0,9
5/4/2022,0,0,5,12,6,0,12
5/5/2022,0,0,5,13,6,0,13
5/6/2022,0,0,4,12,7,0,12
5/7/2022,0,0,2,8,6,0,8
5/8/2022,7,0,2,6,6,0,7
5/9/2022,24,0,2,5,6,0,24
5/10/2022,89,0,2,6,6,0,89
5/11/2022,110,0,3,9,7,0,110
5/12/2022,83,0,3,9,6,0,83
5/13/2022,91,0,4,5,7,0,91
5/14/2022,98,0,0,0,0,0,98
5/15/2022,77,0,0,0,0,0,77
5/16/2022,60,0,0,0,0,0,60
5/17/2022,104,0,0,0,0,0,104
5/18/2022,91,0,0,0,0,0,91
5/19/2022,82,0,0,0,0,0,82
5/20/2022,89,0,0,0,0,0,89
5/21/2022,119,0,0,0,0,0,119
5/22/2022,102,0,0,0,0,0,102
5/23/2022,59,0,0,0,0,0,59
5/24/2022,60,0,0,0,0,0,60
5/25/2022,119,0,0,0,0,0,119
5/26/2022,107,0,0,0,0,0,107
5/27/2022,88,0,0,0,0,0,88
5/28/2022,87,0,0,0,0,0,87
5/29/2022,88,0,0,0,0,0,88
5/30/2022,94,0,0,0,0,0,94
5/31/2022,78,0,0,0,0,0,78
6/1/2022,77,0,0,0,0,0,77
6/2/2022,80,0,0,0,0,0,80
6/3/2022,73,0,0,0,0,0,73
6/4/2022,88,0,0,0,0,0,88
6/5/2022,118,0,0,0,0,0,118
6/6/2022,80,0,0,0,0,0,80
6/7/2022,72,0,0,0,0,0,72
6/8/2022,98,0,0,0,0,0,98
6/9/2022,123,0,0,0,0,0,123
6/10/2022,97,0,0,0,0,0,97
6/11/2022,139,0,0,0,0,0,139
6/12/2022,110,0,0,0,0,0,110
6/13/2022,95,0,0,0,0,0,95
6/14/2022,64,0,0,0,0,0,64
6/15/2022,70,0,0,0,0,0,70
6/16/2022,73,0,0,0,0,0,73
6/17/2022,67,0,2,8,7,0,67
6/18/2022,76,0,3,7,6,0,76
6/19/2022,85,0,3,7,6,0,85
6/20/2022,89,0,3,9,6,0,89
6/21/2022,99,0,2,9,7,0,99
6/22/2022,97,0,3,10,7,0,97
6/23/2022,99,0,4,12,7,0,99
6/24/2022,93,0,2,9,7,0,93
6/25/2022,68,0,2,8,6,0,68
6/26/2022,88,0,2,9,7,0,88
6/27/2022,72,0,2,10,6,0,72
6/28/2022,99,0,5,16,7,0,99
6/29/2022,123,0,6,12,7,0,123
6/30/2022,100,0,2,14,7,0,100
7/1/2022,87,0,4,10,7,0,87
7/2/2022,72,0,3,9,7,0,72
7/3/2022,74,0,4,9,7,0,74
7/4/2022,110,0,2,12,7,0,110
7/5/2022,92,0,3,13,7,0,92
7/6/2022,108,0,2,10,7,0,108
7/7/2022,67,0,2,12,7,0,67
7/8/2022,83,0,2,11,7,0,83
7/9/2022,95,0,3,9,7,0,95
7/10/2022,96,0,2,11,7,0,96
7/11/2022,80,0,2,11,7,0,80
7/12/2022,76,0,2,10,7,0,76
7/13/2022,74,0,2,10,7,0,74
7/14/2022,85,0,2,10,7,0,85
7/15/2022,66,0,2,9,7,0,66
7/16/2022,65,0,2,9,7,0,65
7/17/2022,74,0,2,12,7,0,74
7/18/2022,84,0,1,10,7,0,84
7/19/2022,71,0,2,10,7,0,71
7/20/2022,67,0,2,9,7,0,67
7/21/2022,82,0,0,10,7,0,82
7/22/2022,68,0,0,10,7,0,68
7/23/2022,84,0,0,8,7,0,84
7/24/2022,67,0,0,9,7,0,67
7/25/2022,69,0,0,9,7,0,69
7/26/2022,72,0,0,8,7,0,72
7/27/2022,74,0,0,11,7,0,74
7/28/2022,91,0,1,12,7,0,91
7/29/2022,101,0,2,13,7,0,101
7/30/2022,98,0,0,12,7,0,98
7/31/2022,74,0,1,12,7,0,74
8/1/2022,76,0,1,13,7,0,76
8/2/2022,76,0,1,13,7,0,76
8/3/2022,84,0,1,13,7,0,84
8/4/2022,82,0,1,13,7,0,82
8/5/2022,85,0,0,12,7,0,85
8/6/2022,70,0,1,11,7,0,70
8/7/2022,84,0,2,9,7,0,84
8/8/2022,83,0,2,10,7,0,83
8/9/2022,81,0,2,9,7,0,81
8/10/2022,89,0,2,7,7,0,89
8/11/2022,54,0,2,12,7,0,54
8/12/2022,77,0,3,13,7,0,77
8/13/2022,103,0,2,10,7,0,103
8/14/2022,75,0,2,11,7,0,75
8/15/2022,73,0,3,13,7,0,73
8/16/2022,87,0,2,11,7,0,87
8/17/2022,81,0,4,12,7,0,81
8/18/2022,101,0,5,13,7,0,101
8/19/2022,111,0,2,10,7,0,111
8/20/2022,73,0,2,8,7,0,73
8/21/2022,68,0,1,10,7,0,68
8/22/2022,59,0,2,11,7,0,59
8/23/2022,91,0,5,13,7,0,91
8/24/2022,134,0,2,12,7,0,134
8/25/2022,93,0,2,7,7,0,93
8/26/2022,56,0,2,10,7,0,56
8/27/2022,69,0,2,8,7,0,69
8/28/2022,76,0,2,8,7,0,76
8/29/2022,68,0,2,11,7,0,68
8/30/2022,76,0,2,15,7,0,76
8/31/2022,100,0,3,9,7,0,100
9/1/2022,93,0,4,9,7,0,93
9/2/2022,104,0,4,13,7,0,104
9/3/2022,124,0,3,9,7,0,124
9/4/2022,95,0,4,12,7,0,95
9/5/2022,83,0,7,14,7,0,83
9/6/2022,110,0,6,15,7,0,110
9/7/2022,149,0,2,8,7,0,149
9/8/2022,82,0,2,11,7,0,82
9/9/2022,98,0,3,12,7,0,98
9/10/2022,121,0,2,13,7,0,121
9/11/2022,96,0,4,15,7,0,96
9/12/2022,104,0,7,12,7,0,104
9/13/2022,133,0,7,15,7,0,133
9/14/2022,150,0,3,15,7,0,150
9/15/2022,122,0,1,13,7,0,122
9/16/2022,99,0,1,14,8,0,99
9/17/2022,106,0,6,15,8,0,106
9/18/2022,133,0,5,14,7,0,133
9/19/2022,107,0,4,12,8,0,107
9/20/2022,120,0,2,12,8,0,120
9/21/2022,110,0,2,14,8,0,110
9/22/2022,82,0,5,11,7,0,82
9/23/2022,98,0,4,10,0,0,98
9/24/2022,111,0,4,9,7,0,111
9/25/2022,110,0,5,14,7,0,110
9/26/2022,127,0,6,14,8,0,127
9/27/2022,153,0,2,11,8,0,153
9/28/2022,152,0,2,11,8,0,152
9/29/2022,113,0,1,9,8,0,113
9/30/2022,83,0,2,9,8,0,83
10/1/2022,85,0,1,9,8,0,85
10/2/2022,0,0,2,10,8,0,10
10/3/2022,0,0,2,12,8,0,12
10/4/2022,0,0,2,13,8,0,13
10/5/2022,0,0,2,13,8,0,13
10/6/2022,0,0,2,14,8,0,14
10/7/2022,0,0,2,14,8,0,14
10/8/2022,0,0,2,9,8,0,9
10/9/2022,0,0,3,10,8,0,10
10/10/2022,0,0,5,11,8,0,11
10/11/2022,0,0,7,16,8,0,16
10/12/2022,0,0,8,17,8,0,17
10/13/2022,0,0,8,15,8,0,15
10/14/2022,0,0,9,15,8,0,15
10/15/2022,0,0,7,13,8,0,13
10/16/2022,0,0,8,12,8,0,12
10/17/2022,0,0,10,13,8,0,13
10/18/2022,0,0,5,13,8,0,13
10/19/2022,0,0,3,7,8,0,8
10/20/2022,0,0,1,9,8,0,9
10/21/2022,0,0,3,12,8,0,12
10/22/2022,0,0,4,15,8,0,15
10/23/2022,0,0,7,16,8,0,16
10/24/2022,0,0,5,16,8,0,16
10/25/2022,140,0,4,15,8,0,140
10/26/2022,161,0,1,14,8,0,161
10/27/2022,99,0,2,20,8,0,99
10/28/2022,123,0,8,18,8,0,123
10/29/2022,163,0,6,13,8,0,163
10/30/2022,154,0,4,9,0,0,154
10/31/2022,90,0,5,12,8,0,90
11/1/2022,92,0,6,17,8,0,92
11/2/2022,139,0,7,20,9,0,139
11/3/2022,169,0,6,18,9,0,169
11/4/2022,159,0,7,14,8,0,159
11/5/2022,155,0,8,15,8,0,155
11/6/2022,157,0,2,21,9,0,157
11/7/2022,159,0,7,16,9,0,159
11/8/2022,170,0,7,15,9,0,170
11/9/2022,158,0,0,16,9,0,158
11/10/2022,136,0,0,15,9,0,136
11/11/2022,128,0,1,14,9,0,128
11/12/2022,117,0,1,15,9,0,117
11/13/2022,129,0,1,16,9,0,129
11/14/2022,123,0,0,13,9,0,123
11/15/2022,113,0,1,12,9,0,113
11/16/2022,96,0,1,9,9,0,96
11/17/2022,77,0,1,11,9,0,77
11/18/2022,83,0,1,12,8,0,83
11/19/2022,96,0,2,10,8,0,96
11/20/2022,113,0,1,16,8,0,113
11/21/2022,145,0,2,13,8,0,145
11/22/2022,156,0,2,11,8,0,156
11/23/2022,145,0,0,8,8,0,145
11/24/2022,94,0,0,9,8,0,94
11/25/2022,107,0,0,8,8,0,107
11/26/2022,118,0,0,7,8,0,118
11/27/2022,78,0,1,9,8,0,78
11/28/2022,74,0,1,9,8,0,74
11/29/2022,82,0,1,7,8,0,82
11/30/2022,69,0,0,5,8,0,69
12/1/2022,62,0,1,6,8,0,62
12/2/2022,71,0,1,10,8,0,71
12/3/2022,109,0,0,6,8,0,109
12/4/2022,89,0,1,7,8,0,89
12/5/2022,71,0,1,12,8,0,71
12/6/2022,136,0,2,10,8,0,136
12/7/2022,160,0,0,8,8,0,160
12/8/2022,131,0,0,7,8,0,131
12/9/2022,137,0,0,7,8,0,137
12/10/2022,128,0,2,12,8,0,128
12/11/2022,157,0,6,14,8,0,157
12/12/2022,156,0,4,20,8,0,156
12/13/2022,168,0,6,15,8,0,168
12/14/2022,168,0,5,21,9,0,168
12/15/2022,179,0,8,19,9,0,179
12/16/2022,203,0,5,11,8,0,203
12/17/2022,147,0,6,11,8,0,147
12/18/2022,117,0,5,18,8,0,117
12/19/2022,180,0,3,22,8,0,180
12/20/2022,188,0,7,18,9,0,188
12/21/2022,172,0,6,18,8,0,172
12/22/2022,180,0,3,20,8,0,180
12/23/2022,148,0,6,19,9,0,148
12/24/2022,160,0,3,19,9,0,160
12/25/2022,155,0,2,19,9,0,155
12/26/2022,176,0,1,19,9,0,176
12/27/2022,140,0,1,12,8,0,140
12/28/2022,116,0,2,7,0,0,116
12/29/2022,105,0,1,9,0,0,105
12/30/2022,123,0,1,10,9,0,123
12/31/2022,154,0,4,14,9,0,154
1/1/2023,156,0,3,12,9,0,156
1/2/2023,167,0,1,13,0,0,167
1/3/2023,150,0,1,16,9,0,150
1/4/2023,172,0,1,13,9,0,172
1/5/2023,157,0,3,9,0,0,157
1/6/2023,133,0,3,16,9,0,133
1/7/2023,156,0,4,19,9,0,156
1/8/2023,182,0,4,17,9,0,182
1/9/2023,184,0,0,13,9,0,184
1/10/2023,185,0,0,9,9,0,185
1/11/2023,152,0,0,9,9,0,152
1/12/2023,105,0,0,10,9,0,105
1/13/2023,118,0,4,10,9,0,118
1/14/2023,154,0,1,7,9,0,154
1/15/2023,125,0,2,6,8,0,125
1/16/2023,96,0,2,3,9,0,96
1/17/2023,137,0,3,3,9,0,137
1/18/2023,141,0,2,4,9,0,141
1/19/2023,168,0,2,4,9,0,168
1/20/2023,179,0,6,6,9,0,179
1/21/2023,193,0,3,6,9,0,193
1/22/2023,189,0,1,7,9,0,189
1/23/2023,158,0,4,4,8,0,158
1/24/2023,105,0,4,6,0,0,105
1/25/2023,150,0,2,3,9,0,150
1/26/2023,160,0,3,4,9,0,160
1/27/2023,148,0,5,5,9,0,148
1/28/2023,143,0,6,7,9,0,143
1/29/2023,163,0,5,12,9,0,163
1/30/2023,181,0,2,16,9,0,181
1/31/2023,156,0,2,15,9,0,156
2/1/2023,148,0,0,12,9,0,148
2/2/2023,151,0,0,0,0,0,151
2/3/2023,106,0,0,0,0,0,106
2/4/2023,99,0,0,0,0,0,99
2/5/2023,78,0,0,0,0,0,78
2/6/2023,87,0,0,0,0,0,87
2/7/2023,81,0,0,0,0,0,81
2/8/2023,72,0,0,0,0,0,72
2/9/2023,78,0,2,10,10,0,78
